"region","tons","product","year","species"
"RM","0","carragenina",2013,"LUGA-ROJA"
"XV","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"XV","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"XV","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"XV","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"XV","0","carragenina",2015,"LUGA-ROJA"
"XV","0","carragenina",2015,"LUGA-ROJA"
"I","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"I","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"I","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"I","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"I","0","carragenina",2015,"LUGA-ROJA"
"I","0","carragenina",2015,"LUGA-ROJA"
"II","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"II","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"II","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"II","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"II","0","carragenina",2015,"LUGA-ROJA"
"II","0","carragenina",2015,"LUGA-ROJA"
"III","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"III","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"III","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"III","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"III","0","carragenina",2015,"LUGA-ROJA"
"III","0","carragenina",2015,"LUGA-ROJA"
"IV","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"IV","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"IV","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"IV","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"IV","0","carragenina",2015,"LUGA-ROJA"
"IV","0","carragenina",2015,"LUGA-ROJA"
"V","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"V","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"V","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"V","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"V","0","carragenina",2015,"LUGA-ROJA"
"V","0","carragenina",2015,"LUGA-ROJA"
"VI","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"VI","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"VI","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"VI","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"VI","0","carragenina",2015,"LUGA-ROJA"
"VI","0","carragenina",2015,"LUGA-ROJA"
"VII","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"VII","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"VII","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"VII","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"VII","0","carragenina",2015,"LUGA-ROJA"
"VII","0","carragenina",2015,"LUGA-ROJA"
"VIII","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"VIII","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"VIII","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"VIII","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"VIII","0","carragenina",2015,"LUGA-ROJA"
"VIII","0","carragenina",2015,"LUGA-ROJA"
"IX","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"IX","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"IX","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"IX","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"IX","0","carragenina",2015,"LUGA-ROJA"
"IX","0","carragenina",2015,"LUGA-ROJA"
"XIV","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"XIV","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"XIV","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"XIV","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"XIV","0","carragenina",2015,"LUGA-ROJA"
"XIV","0","carragenina",2015,"LUGA-ROJA"
"X","84","carragenina",2015,"LUGA CUCHARA O CORTA"
"X","20","carragenina",2015,"LUGA CUCHARA O CORTA"
"X","2487","carragenina",2015,"LUGA NEGRA O CRESPA"
"X","355","carragenina",2015,"LUGA NEGRA O CRESPA"
"X","2481","carragenina",2015,"LUGA-ROJA"
"X","308","carragenina",2015,"LUGA-ROJA"
"XI","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"XI","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"XI","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"XI","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"XI","0","carragenina",2015,"LUGA-ROJA"
"XI","0","carragenina",2015,"LUGA-ROJA"
"XII","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"XII","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"XII","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"XII","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"XII","2281","carragenina",2015,"LUGA-ROJA"
"XII","592","carragenina",2015,"LUGA-ROJA"
"RM","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"RM","0","carragenina",2015,"LUGA CUCHARA O CORTA"
"RM","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"RM","0","carragenina",2015,"LUGA NEGRA O CRESPA"
"RM","0","carragenina",2015,"LUGA-ROJA"
"RM","0","carragenina",2015,"LUGA-ROJA"
"XV","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"XV","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"XV","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"XV","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"XV","0","carragenina",2016,"LUGA-ROJA"
"XV","0","carragenina",2016,"LUGA-ROJA"
"I","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"I","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"I","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"I","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"I","0","carragenina",2016,"LUGA-ROJA"
"I","0","carragenina",2016,"LUGA-ROJA"
"II","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"II","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"II","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"II","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"II","0","carragenina",2016,"LUGA-ROJA"
"II","0","carragenina",2016,"LUGA-ROJA"
"III","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"III","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"III","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"III","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"III","0","carragenina",2016,"LUGA-ROJA"
"III","0","carragenina",2016,"LUGA-ROJA"
"IV","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"IV","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"IV","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"IV","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"IV","0","carragenina",2016,"LUGA-ROJA"
"IV","0","carragenina",2016,"LUGA-ROJA"
"V","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"V","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"V","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"V","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"V","0","carragenina",2016,"LUGA-ROJA"
"V","0","carragenina",2016,"LUGA-ROJA"
"VI","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"VI","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"VI","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"VI","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"VI","0","carragenina",2016,"LUGA-ROJA"
"VI","0","carragenina",2016,"LUGA-ROJA"
"VII","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"VII","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"VII","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"VII","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"VII","0","carragenina",2016,"LUGA-ROJA"
"VII","0","carragenina",2016,"LUGA-ROJA"
"VIII","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"VIII","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"VIII","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"VIII","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"VIII","0","carragenina",2016,"LUGA-ROJA"
"VIII","0","carragenina",2016,"LUGA-ROJA"
"IX","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"IX","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"IX","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"IX","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"IX","0","carragenina",2016,"LUGA-ROJA"
"IX","0","carragenina",2016,"LUGA-ROJA"
"XIV","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"XIV","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"XIV","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"XIV","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"XIV","0","carragenina",2016,"LUGA-ROJA"
"XIV","0","carragenina",2016,"LUGA-ROJA"
"X","19","carragenina",2016,"LUGA CUCHARA O CORTA"
"X","2","carragenina",2016,"LUGA CUCHARA O CORTA"
"X","2710","carragenina",2016,"LUGA NEGRA O CRESPA"
"X","415","carragenina",2016,"LUGA NEGRA O CRESPA"
"X","1155","carragenina",2016,"LUGA-ROJA"
"X","110","carragenina",2016,"LUGA-ROJA"
"XI","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"XI","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"XI","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"XI","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"XI","0","carragenina",2016,"LUGA-ROJA"
"XI","0","carragenina",2016,"LUGA-ROJA"
"XII","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"XII","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"XII","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"XII","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"XII","317","carragenina",2016,"LUGA-ROJA"
"XII","48","carragenina",2016,"LUGA-ROJA"
"RM","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"RM","0","carragenina",2016,"LUGA CUCHARA O CORTA"
"RM","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"RM","0","carragenina",2016,"LUGA NEGRA O CRESPA"
"RM","0","carragenina",2016,"LUGA-ROJA"
"RM","0","carragenina",2016,"LUGA-ROJA"
"XV","0","colagar",2012,"PELILLO"
"XV","0","colagar",2012,"PELILLO"
"I","0","colagar",2012,"PELILLO"
"I","0","colagar",2012,"PELILLO"
"II","0","colagar",2012,"PELILLO"
"II","0","colagar",2012,"PELILLO"
"III","0","colagar",2012,"PELILLO"
"III","0","colagar",2012,"PELILLO"
"IV","0","colagar",2012,"PELILLO"
"IV","0","colagar",2012,"PELILLO"
"V","0","colagar",2012,"PELILLO"
"V","0","colagar",2012,"PELILLO"
"VI","0","colagar",2012,"PELILLO"
"VI","0","colagar",2012,"PELILLO"
"VII","0","colagar",2012,"PELILLO"
"VII","0","colagar",2012,"PELILLO"
"VIII","0","colagar",2012,"PELILLO"
"VIII","0","colagar",2012,"PELILLO"
"IX","0","colagar",2012,"PELILLO"
"IX","0","colagar",2012,"PELILLO"
"XIV","0","colagar",2012,"PELILLO"
"XIV","0","colagar",2012,"PELILLO"
"X","16797","colagar",2012,"PELILLO"
"X","6519","colagar",2012,"PELILLO"
"XI","0","colagar",2012,"PELILLO"
"XI","0","colagar",2012,"PELILLO"
"XII","0","colagar",2012,"PELILLO"
"XII","0","colagar",2012,"PELILLO"
"R.M.","0","colagar",2012,"PELILLO"
"R.M.","0","colagar",2012,"PELILLO"
"XV","0","colagar",2013,"PELILLO"
"XV","0","colagar",2013,"PELILLO"
"I","0","colagar",2013,"PELILLO"
"I","0","colagar",2013,"PELILLO"
"II","0","colagar",2013,"PELILLO"
"II","0","colagar",2013,"PELILLO"
"III","0","colagar",2013,"PELILLO"
"III","0","colagar",2013,"PELILLO"
"IV","0","colagar",2013,"PELILLO"
"IV","0","colagar",2013,"PELILLO"
"V","0","colagar",2013,"PELILLO"
"V","0","colagar",2013,"PELILLO"
"VI","0","colagar",2013,"PELILLO"
"VI","0","colagar",2013,"PELILLO"
"VII","0","colagar",2013,"PELILLO"
"VII","0","colagar",2013,"PELILLO"
"VIII","0","colagar",2013,"PELILLO"
"VIII","0","colagar",2013,"PELILLO"
"IX","0","colagar",2013,"PELILLO"
"IX","0","colagar",2013,"PELILLO"
"XIV","0","colagar",2013,"PELILLO"
"XIV","0","colagar",2013,"PELILLO"
"X","8060","colagar",2013,"PELILLO"
"X","1653","colagar",2013,"PELILLO"
"XI","0","colagar",2013,"PELILLO"
"XI","0","colagar",2013,"PELILLO"
"XII","0","colagar",2013,"PELILLO"
"XII","0","colagar",2013,"PELILLO"
"RM","0","colagar",2013,"PELILLO"
"RM","0","colagar",2013,"PELILLO"
"XV","0","colagar",2014,"PELILLO"
"XV","0","colagar",2014,"PELILLO"
"I","0","colagar",2014,"PELILLO"
"I","0","colagar",2014,"PELILLO"
"II","0","colagar",2014,"PELILLO"
"II","0","colagar",2014,"PELILLO"
"III","0","colagar",2014,"PELILLO"
"III","0","colagar",2014,"PELILLO"
"IV","0","colagar",2014,"PELILLO"
"IV","0","colagar",2014,"PELILLO"
"V","0","colagar",2014,"PELILLO"
"V","0","colagar",2014,"PELILLO"
"VI","0","colagar",2014,"PELILLO"
"VI","0","colagar",2014,"PELILLO"
"VII","0","colagar",2014,"PELILLO"
"VII","0","colagar",2014,"PELILLO"
"VIII","0","colagar",2014,"PELILLO"
"VIII","0","colagar",2014,"PELILLO"
"IX","0","colagar",2014,"PELILLO"
"IX","0","colagar",2014,"PELILLO"
"XIV","0","colagar",2014,"PELILLO"
"XIV","0","colagar",2014,"PELILLO"
"X","0","colagar",2014,"PELILLO"
"X","0","colagar",2014,"PELILLO"
"XI","0","colagar",2014,"PELILLO"
"XI","0","colagar",2014,"PELILLO"
"XII","0","colagar",2014,"PELILLO"
"XII","0","colagar",2014,"PELILLO"
"RM","364","colagar",2014,"PELILLO"
"RM","54","colagar",2014,"PELILLO"
"XV","0","colagar",2015,"CHICOREA DE MAR"
"XV","0","colagar",2015,"CHICOREA DE MAR"
"I","0","colagar",2015,"CHICOREA DE MAR"
"I","0","colagar",2015,"CHICOREA DE MAR"
"II","0","colagar",2015,"CHICOREA DE MAR"
"II","0","colagar",2015,"CHICOREA DE MAR"
"III","0","colagar",2015,"CHICOREA DE MAR"
"III","0","colagar",2015,"CHICOREA DE MAR"
"IV","0","colagar",2015,"CHICOREA DE MAR"
"IV","0","colagar",2015,"CHICOREA DE MAR"
"V","0","colagar",2015,"CHICOREA DE MAR"
"V","0","colagar",2015,"CHICOREA DE MAR"
"VI","0","colagar",2015,"CHICOREA DE MAR"
"VI","0","colagar",2015,"CHICOREA DE MAR"
"VII","0","colagar",2015,"CHICOREA DE MAR"
"VII","0","colagar",2015,"CHICOREA DE MAR"
"VIII","0","colagar",2015,"CHICOREA DE MAR"
"VIII","0","colagar",2015,"CHICOREA DE MAR"
"IX","0","colagar",2015,"CHICOREA DE MAR"
"IX","0","colagar",2015,"CHICOREA DE MAR"
"XIV","0","colagar",2015,"CHICOREA DE MAR"
"XIV","0","colagar",2015,"CHICOREA DE MAR"
"X","250","colagar",2015,"CHICOREA DE MAR"
"X","85","colagar",2015,"CHICOREA DE MAR"
"XI","0","colagar",2015,"CHICOREA DE MAR"
"XI","0","colagar",2015,"CHICOREA DE MAR"
"XII","0","colagar",2015,"CHICOREA DE MAR"
"XII","0","colagar",2015,"CHICOREA DE MAR"
"RM","0","colagar",2015,"CHICOREA DE MAR"
"RM","0","colagar",2015,"CHICOREA DE MAR"
"XV","0","colagar",2016,"PELILLO"
"XV","0","colagar",2016,"PELILLO"
"I","0","colagar",2016,"PELILLO"
"I","0","colagar",2016,"PELILLO"
"II","0","colagar",2016,"PELILLO"
"II","0","colagar",2016,"PELILLO"
"III","0","colagar",2016,"PELILLO"
"III","0","colagar",2016,"PELILLO"
"IV","0","colagar",2016,"PELILLO"
"IV","0","colagar",2016,"PELILLO"
"V","0","colagar",2016,"PELILLO"
"V","0","colagar",2016,"PELILLO"
"VI","0","colagar",2016,"PELILLO"
"VI","0","colagar",2016,"PELILLO"
"VII","0","colagar",2016,"PELILLO"
"VII","0","colagar",2016,"PELILLO"
"VIII","54","colagar",2016,"PELILLO"
"VIII","14","colagar",2016,"PELILLO"
"IX","0","colagar",2016,"PELILLO"
"IX","0","colagar",2016,"PELILLO"
"XIV","0","colagar",2016,"PELILLO"
"XIV","0","colagar",2016,"PELILLO"
"X","3908","colagar",2016,"PELILLO"
"X","1138","colagar",2016,"PELILLO"
"XI","0","colagar",2016,"PELILLO"
"XI","0","colagar",2016,"PELILLO"
"XII","0","colagar",2016,"PELILLO"
"XII","0","colagar",2016,"PELILLO"
"RM","2085","colagar",2016,"PELILLO"
"RM","675","colagar",2016,"PELILLO"
"XV","413","fish meal",2012,"AGUJILLA"
"XV","93","fish meal",2012,"AGUJILLA"
"XV","275002","fish meal",2012,"ANCHOVETA"
"XV","64076","fish meal",2012,"ANCHOVETA"
"XV","780","fish meal",2012,"BACALADILLO O MOTE"
"XV","191","fish meal",2012,"BACALADILLO O MOTE"
"XV","0","fish meal",2012,"BLANQUILLO"
"XV","0","fish meal",2012,"BLANQUILLO"
"XV","0","fish meal",2012,"BONITO"
"XV","0","fish meal",2012,"BONITO"
"XV","273","fish meal",2012,"CABALLA"
"XV","64","fish meal",2012,"CABALLA"
"XV","0","fish meal",2012,"CABINZA"
"XV","0","fish meal",2012,"CABINZA"
"XV","0","fish meal",2012,"CORVINA"
"XV","0","fish meal",2012,"CORVINA"
"XV","490","fish meal",2012,"JUREL"
"XV","111","fish meal",2012,"JUREL"
"XV","396","fish meal",2012,"MACHUELO O TRITRE"
"XV","87","fish meal",2012,"MACHUELO O TRITRE"
"XV","0","fish meal",2012,"MERLUZA DE COLA"
"XV","0","fish meal",2012,"MERLUZA DE COLA"
"XV","29","fish meal",2012,"PAMPANITO"
"XV","3","fish meal",2012,"PAMPANITO"
"XV","5","fish meal",2012,"PEJERREY DE MAR"
"XV","0","fish meal",2012,"PEJERREY DE MAR"
"XV","0","fish meal",2012,"PESCADO NO CLASIFICADO"
"XV","0","fish meal",2012,"PESCADO NO CLASIFICADO"
"XV","0","fish meal",2012,"REINETA"
"XV","0","fish meal",2012,"REINETA"
"XV","0","fish meal",2012,"ROBALO"
"XV","0","fish meal",2012,"ROBALO"
"XV","11","fish meal",2012,"RONCACHO"
"XV","0","fish meal",2012,"RONCACHO"
"XV","0","fish meal",2012,"SARDINA AUSTRAL"
"XV","0","fish meal",2012,"SARDINA AUSTRAL"
"XV","0","fish meal",2012,"SARDINA COMUN"
"XV","0","fish meal",2012,"SARDINA COMUN"
"XV","0","fish meal",2012,"SARDINA ESPAÑOLA"
"XV","0","fish meal",2012,"SARDINA ESPAÑOLA"
"XV","0","fish meal",2012,"SIERRA"
"XV","0","fish meal",2012,"SIERRA"
"XV","0","fish meal",2012,"VINCIGUERRIA"
"XV","0","fish meal",2012,"VINCIGUERRIA"
"XV","0","fish meal",2012,"CALAMAR"
"XV","0","fish meal",2012,"CALAMAR"
"XV","4","fish meal",2012,"JIBIA O CALAMAR ROJO"
"XV","0","fish meal",2012,"JIBIA O CALAMAR ROJO"
"XV","53","fish meal",2012,"LANGOSTINO ENANO"
"XV","12","fish meal",2012,"LANGOSTINO ENANO"
"I","11803","fish meal",2012,"AGUJILLA"
"I","2985","fish meal",2012,"AGUJILLA"
"I","434920","fish meal",2012,"ANCHOVETA"
"I","106724","fish meal",2012,"ANCHOVETA"
"I","2541","fish meal",2012,"BACALADILLO O MOTE"
"I","581","fish meal",2012,"BACALADILLO O MOTE"
"I","0","fish meal",2012,"BLANQUILLO"
"I","0","fish meal",2012,"BLANQUILLO"
"I","6","fish meal",2012,"BONITO"
"I","1","fish meal",2012,"BONITO"
"I","10658","fish meal",2012,"CABALLA"
"I","2617","fish meal",2012,"CABALLA"
"I","7","fish meal",2012,"CABINZA"
"I","1","fish meal",2012,"CABINZA"
"I","0","fish meal",2012,"CORVINA"
"I","0","fish meal",2012,"CORVINA"
"I","10342","fish meal",2012,"JUREL"
"I","2463","fish meal",2012,"JUREL"
"I","0","fish meal",2012,"MACHUELO O TRITRE"
"I","0","fish meal",2012,"MACHUELO O TRITRE"
"I","0","fish meal",2012,"MERLUZA DE COLA"
"I","0","fish meal",2012,"MERLUZA DE COLA"
"I","2","fish meal",2012,"PAMPANITO"
"I","0","fish meal",2012,"PAMPANITO"
"I","412","fish meal",2012,"PEJERREY DE MAR"
"I","93","fish meal",2012,"PEJERREY DE MAR"
"I","0","fish meal",2012,"PESCADO NO CLASIFICADO"
"I","0","fish meal",2012,"PESCADO NO CLASIFICADO"
"I","0","fish meal",2012,"REINETA"
"I","0","fish meal",2012,"REINETA"
"I","0","fish meal",2012,"ROBALO"
"I","0","fish meal",2012,"ROBALO"
"I","0","fish meal",2012,"RONCACHO"
"I","0","fish meal",2012,"RONCACHO"
"I","0","fish meal",2012,"SARDINA AUSTRAL"
"I","0","fish meal",2012,"SARDINA AUSTRAL"
"I","0","fish meal",2012,"SARDINA COMUN"
"I","0","fish meal",2012,"SARDINA COMUN"
"I","0","fish meal",2012,"SARDINA ESPAÑOLA"
"I","0","fish meal",2012,"SARDINA ESPAÑOLA"
"I","0","fish meal",2012,"SIERRA"
"I","0","fish meal",2012,"SIERRA"
"I","0","fish meal",2012,"VINCIGUERRIA"
"I","0","fish meal",2012,"VINCIGUERRIA"
"I","0","fish meal",2012,"CALAMAR"
"I","0","fish meal",2012,"CALAMAR"
"I","210","fish meal",2012,"JIBIA O CALAMAR ROJO"
"I","57","fish meal",2012,"JIBIA O CALAMAR ROJO"
"I","9","fish meal",2012,"LANGOSTINO ENANO"
"I","2","fish meal",2012,"LANGOSTINO ENANO"
"II","685","fish meal",2012,"AGUJILLA"
"II","159","fish meal",2012,"AGUJILLA"
"II","78362","fish meal",2012,"ANCHOVETA"
"II","16884","fish meal",2012,"ANCHOVETA"
"II","67","fish meal",2012,"BACALADILLO O MOTE"
"II","22","fish meal",2012,"BACALADILLO O MOTE"
"II","0","fish meal",2012,"BLANQUILLO"
"II","0","fish meal",2012,"BLANQUILLO"
"II","0","fish meal",2012,"BONITO"
"II","0","fish meal",2012,"BONITO"
"II","423","fish meal",2012,"CABALLA"
"II","89","fish meal",2012,"CABALLA"
"II","0","fish meal",2012,"CABINZA"
"II","0","fish meal",2012,"CABINZA"
"II","0","fish meal",2012,"CORVINA"
"II","0","fish meal",2012,"CORVINA"
"II","1900","fish meal",2012,"JUREL"
"II","449","fish meal",2012,"JUREL"
"II","0","fish meal",2012,"MACHUELO O TRITRE"
"II","0","fish meal",2012,"MACHUELO O TRITRE"
"II","0","fish meal",2012,"MERLUZA DE COLA"
"II","0","fish meal",2012,"MERLUZA DE COLA"
"II","0","fish meal",2012,"PAMPANITO"
"II","0","fish meal",2012,"PAMPANITO"
"II","50","fish meal",2012,"PEJERREY DE MAR"
"II","12","fish meal",2012,"PEJERREY DE MAR"
"II","22","fish meal",2012,"PESCADO NO CLASIFICADO"
"II","5","fish meal",2012,"PESCADO NO CLASIFICADO"
"II","0","fish meal",2012,"REINETA"
"II","0","fish meal",2012,"REINETA"
"II","0","fish meal",2012,"ROBALO"
"II","0","fish meal",2012,"ROBALO"
"II","0","fish meal",2012,"RONCACHO"
"II","0","fish meal",2012,"RONCACHO"
"II","0","fish meal",2012,"SARDINA AUSTRAL"
"II","0","fish meal",2012,"SARDINA AUSTRAL"
"II","0","fish meal",2012,"SARDINA COMUN"
"II","0","fish meal",2012,"SARDINA COMUN"
"II","0","fish meal",2012,"SARDINA ESPAÑOLA"
"II","0","fish meal",2012,"SARDINA ESPAÑOLA"
"II","0","fish meal",2012,"SIERRA"
"II","0","fish meal",2012,"SIERRA"
"II","0","fish meal",2012,"VINCIGUERRIA"
"II","0","fish meal",2012,"VINCIGUERRIA"
"II","0","fish meal",2012,"CALAMAR"
"II","0","fish meal",2012,"CALAMAR"
"II","21","fish meal",2012,"JIBIA O CALAMAR ROJO"
"II","4","fish meal",2012,"JIBIA O CALAMAR ROJO"
"II","0","fish meal",2012,"LANGOSTINO ENANO"
"II","0","fish meal",2012,"LANGOSTINO ENANO"
"III","5","fish meal",2012,"AGUJILLA"
"III","1","fish meal",2012,"AGUJILLA"
"III","19000","fish meal",2012,"ANCHOVETA"
"III","4149","fish meal",2012,"ANCHOVETA"
"III","30748","fish meal",2012,"BACALADILLO O MOTE"
"III","6608","fish meal",2012,"BACALADILLO O MOTE"
"III","0","fish meal",2012,"BLANQUILLO"
"III","0","fish meal",2012,"BLANQUILLO"
"III","0","fish meal",2012,"BONITO"
"III","0","fish meal",2012,"BONITO"
"III","3528","fish meal",2012,"CABALLA"
"III","786","fish meal",2012,"CABALLA"
"III","0","fish meal",2012,"CABINZA"
"III","0","fish meal",2012,"CABINZA"
"III","0","fish meal",2012,"CORVINA"
"III","0","fish meal",2012,"CORVINA"
"III","1231","fish meal",2012,"JUREL"
"III","277","fish meal",2012,"JUREL"
"III","0","fish meal",2012,"MACHUELO O TRITRE"
"III","0","fish meal",2012,"MACHUELO O TRITRE"
"III","0","fish meal",2012,"MERLUZA DE COLA"
"III","0","fish meal",2012,"MERLUZA DE COLA"
"III","0","fish meal",2012,"PAMPANITO"
"III","0","fish meal",2012,"PAMPANITO"
"III","0","fish meal",2012,"PEJERREY DE MAR"
"III","0","fish meal",2012,"PEJERREY DE MAR"
"III","0","fish meal",2012,"PESCADO NO CLASIFICADO"
"III","0","fish meal",2012,"PESCADO NO CLASIFICADO"
"III","0","fish meal",2012,"REINETA"
"III","0","fish meal",2012,"REINETA"
"III","0","fish meal",2012,"ROBALO"
"III","0","fish meal",2012,"ROBALO"
"III","0","fish meal",2012,"RONCACHO"
"III","0","fish meal",2012,"RONCACHO"
"III","0","fish meal",2012,"SARDINA AUSTRAL"
"III","0","fish meal",2012,"SARDINA AUSTRAL"
"III","0","fish meal",2012,"SARDINA COMUN"
"III","0","fish meal",2012,"SARDINA COMUN"
"III","3","fish meal",2012,"SARDINA ESPAÑOLA"
"III","0","fish meal",2012,"SARDINA ESPAÑOLA"
"III","0","fish meal",2012,"SIERRA"
"III","0","fish meal",2012,"SIERRA"
"III","61","fish meal",2012,"VINCIGUERRIA"
"III","7","fish meal",2012,"VINCIGUERRIA"
"III","0","fish meal",2012,"CALAMAR"
"III","0","fish meal",2012,"CALAMAR"
"III","6","fish meal",2012,"JIBIA O CALAMAR ROJO"
"III","0","fish meal",2012,"JIBIA O CALAMAR ROJO"
"III","0","fish meal",2012,"LANGOSTINO ENANO"
"III","0","fish meal",2012,"LANGOSTINO ENANO"
"IV","0","fish meal",2012,"AGUJILLA"
"IV","0","fish meal",2012,"AGUJILLA"
"IV","22800","fish meal",2012,"ANCHOVETA"
"IV","5149","fish meal",2012,"ANCHOVETA"
"IV","12473","fish meal",2012,"BACALADILLO O MOTE"
"IV","2286","fish meal",2012,"BACALADILLO O MOTE"
"IV","0","fish meal",2012,"BLANQUILLO"
"IV","0","fish meal",2012,"BLANQUILLO"
"IV","0","fish meal",2012,"BONITO"
"IV","0","fish meal",2012,"BONITO"
"IV","1663","fish meal",2012,"CABALLA"
"IV","406","fish meal",2012,"CABALLA"
