"","subsector","species","month","international_waters","tons"
"2450","fabric_vessel","RAYA ESPINOSA","ABR",1,0
"2451","fabric_vessel","RAYA ESPINOSA","AGO",0,NA
"2452","fabric_vessel","RAYA ESPINOSA","AGO",1,53
"2453","fabric_vessel","RAYA ESPINOSA","DIC",0,NA
"2454","fabric_vessel","RAYA ESPINOSA","DIC",1,NA
"2455","fabric_vessel","RAYA ESPINOSA","ENE",0,NA
"2456","fabric_vessel","RAYA ESPINOSA","ENE",1,NA
"2457","fabric_vessel","RAYA ESPINOSA","FEB",0,NA
"2458","fabric_vessel","RAYA ESPINOSA","FEB",1,1
"2459","fabric_vessel","RAYA ESPINOSA","JUL",0,NA
"2460","fabric_vessel","RAYA ESPINOSA","JUL",1,NA
"2461","fabric_vessel","RAYA ESPINOSA","JUN",0,NA
"2462","fabric_vessel","RAYA ESPINOSA","JUN",1,NA
"2463","fabric_vessel","RAYA ESPINOSA","MAR",0,NA
"2464","fabric_vessel","RAYA ESPINOSA","MAR",1,NA
"2465","fabric_vessel","RAYA ESPINOSA","MAY",0,NA
"2466","fabric_vessel","RAYA ESPINOSA","MAY",1,NA
"2467","fabric_vessel","RAYA ESPINOSA","NOV",0,NA
"2468","fabric_vessel","RAYA ESPINOSA","NOV",1,11
"2469","fabric_vessel","RAYA ESPINOSA","OCT",0,NA
"2470","fabric_vessel","RAYA ESPINOSA","OCT",1,26
"2471","fabric_vessel","RAYA ESPINOSA","SEP",0,NA
"2472","fabric_vessel","RAYA ESPINOSA","SEP",1,NA
"2473","fabric_vessel","RAYA MOTEADA O NEGRA","ABR",1,NA
"2474","fabric_vessel","RAYA MOTEADA O NEGRA","AGO",1,NA
"2475","fabric_vessel","RAYA MOTEADA O NEGRA","DIC",1,NA
"2476","fabric_vessel","RAYA MOTEADA O NEGRA","ENE",1,NA
"2477","fabric_vessel","RAYA MOTEADA O NEGRA","FEB",1,NA
"2478","fabric_vessel","RAYA MOTEADA O NEGRA","JUL",1,NA
"2479","fabric_vessel","RAYA MOTEADA O NEGRA","JUN",1,NA
"2480","fabric_vessel","RAYA MOTEADA O NEGRA","MAR",1,NA
"2481","fabric_vessel","RAYA MOTEADA O NEGRA","MAY",1,NA
"2482","fabric_vessel","RAYA MOTEADA O NEGRA","NOV",1,6
"2483","fabric_vessel","RAYA MOTEADA O NEGRA","OCT",1,NA
"2484","fabric_vessel","RAYA MOTEADA O NEGRA","SEP",1,NA
"2485","fabric_vessel","RAYA VOLANTIN","ABR",1,2
"2486","fabric_vessel","RAYA VOLANTIN","AGO",1,NA
"2487","fabric_vessel","RAYA VOLANTIN","DIC",1,NA
"2488","fabric_vessel","RAYA VOLANTIN","ENE",1,NA
"2489","fabric_vessel","RAYA VOLANTIN","FEB",1,NA
"2490","fabric_vessel","RAYA VOLANTIN","JUL",1,NA
"2491","fabric_vessel","RAYA VOLANTIN","JUN",1,1
"2492","fabric_vessel","RAYA VOLANTIN","MAR",1,1
"2493","fabric_vessel","RAYA VOLANTIN","MAY",1,NA
"2494","fabric_vessel","RAYA VOLANTIN","NOV",1,NA
"2495","fabric_vessel","RAYA VOLANTIN","OCT",1,NA
"2496","fabric_vessel","RAYA VOLANTIN","SEP",1,NA
"2497","fabric_vessel","REINETA","ABR",0,14.5
"2498","fabric_vessel","REINETA","AGO",0,23.6666666666667
"2499","fabric_vessel","REINETA","DIC",0,7
"2500","fabric_vessel","REINETA","ENE",0,NA
"2501","fabric_vessel","REINETA","FEB",0,3.5
"2502","fabric_vessel","REINETA","JUL",0,4.5
"2503","fabric_vessel","REINETA","JUN",0,19.5
"2504","fabric_vessel","REINETA","MAR",0,12.5
"2505","fabric_vessel","REINETA","MAY",0,28.5
"2506","fabric_vessel","REINETA","NOV",0,45.3333333333333
"2507","fabric_vessel","REINETA","OCT",0,23.6666666666667
"2508","fabric_vessel","REINETA","SEP",0,9
"2509","fabric_vessel","TOLLO","ABR",0,NA
"2510","fabric_vessel","TOLLO","AGO",0,57
"2511","fabric_vessel","TOLLO","DIC",0,NA
"2512","fabric_vessel","TOLLO","ENE",0,NA
"2513","fabric_vessel","TOLLO","FEB",0,NA
"2514","fabric_vessel","TOLLO","JUL",0,31
"2515","fabric_vessel","TOLLO","JUN",0,54
"2516","fabric_vessel","TOLLO","MAR",0,NA
"2517","fabric_vessel","TOLLO","MAY",0,7
"2518","fabric_vessel","TOLLO","NOV",0,102
"2519","fabric_vessel","TOLLO","OCT",0,135
"2520","fabric_vessel","TOLLO","SEP",0,117
"2521","industrial","AGUJILLA","ABR",0,752
"2522","industrial","AGUJILLA","AGO",0,71
"2523","industrial","AGUJILLA","DIC",0,55
"2524","industrial","AGUJILLA","ENE",0,3
"2525","industrial","AGUJILLA","FEB",0,3
"2526","industrial","AGUJILLA","JUL",0,61
"2527","industrial","AGUJILLA","JUN",0,185.5
"2528","industrial","AGUJILLA","MAR",0,222.5
"2529","industrial","AGUJILLA","MAY",0,462
"2530","industrial","AGUJILLA","NOV",0,33
"2531","industrial","AGUJILLA","OCT",0,13.5
"2532","industrial","AGUJILLA","SEP",0,NA
"2533","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","ABR",0,6
"2534","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","ABR",1,9
"2535","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","AGO",0,41.5
"2536","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","AGO",1,23
"2537","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","DIC",0,19
"2538","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","DIC",1,NA
"2539","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","ENE",0,NA
"2540","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","ENE",1,NA
"2541","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","FEB",0,6
"2542","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","FEB",1,NA
"2543","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","JUL",0,28
"2544","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","JUL",1,30
"2545","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","JUN",0,24.5
"2546","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","JUN",1,14
"2547","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","MAR",0,NA
"2548","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","MAR",1,NA
"2549","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","MAY",0,21.5
"2550","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","MAY",1,23
"2551","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","NOV",0,17
"2552","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","NOV",1,16.3333333333333
"2553","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","OCT",0,8
"2554","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","OCT",1,11
"2555","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","SEP",0,11.5
"2556","industrial","ALBACORA O PEZ ESPADA / IVI HEHEU","SEP",1,25
"2557","industrial","ANCHOVETA","ABR",0,44898
"2558","industrial","ANCHOVETA","AGO",0,25934.3333333333
"2559","industrial","ANCHOVETA","DIC",0,8211.66666666667
"2560","industrial","ANCHOVETA","ENE",0,26
"2561","industrial","ANCHOVETA","FEB",0,864.333333333333
"2562","industrial","ANCHOVETA","JUL",0,43003
"2563","industrial","ANCHOVETA","JUN",0,51614.3333333333
"2564","industrial","ANCHOVETA","MAR",0,55786.3333333333
"2565","industrial","ANCHOVETA","MAY",0,26090
"2566","industrial","ANCHOVETA","NOV",0,48342.3333333333
"2567","industrial","ANCHOVETA","OCT",0,55587
"2568","industrial","ANCHOVETA","SEP",0,5476
"2569","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","ABR",0,NA
"2570","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","AGO",0,NA
"2571","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","DIC",0,NA
"2572","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","ENE",0,NA
"2573","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","FEB",0,NA
"2574","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","JUL",0,1
"2575","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","JUN",0,1
"2576","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","MAR",0,NA
"2577","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","MAY",0,1
"2578","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","NOV",0,NA
"2579","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","OCT",0,NA
"2580","industrial","ATUN OJOS GRANDES / KAHI MATA TATA","SEP",0,NA
"2581","industrial","AZULEJO","ABR",0,2
"2582","industrial","AZULEJO","ABR",1,4
"2583","industrial","AZULEJO","AGO",0,4.5
"2584","industrial","AZULEJO","AGO",1,11
"2585","industrial","AZULEJO","DIC",0,5.66666666666667
"2586","industrial","AZULEJO","DIC",1,NA
"2587","industrial","AZULEJO","ENE",0,NA
"2588","industrial","AZULEJO","ENE",1,NA
"2589","industrial","AZULEJO","FEB",0,2
"2590","industrial","AZULEJO","FEB",1,NA
"2591","industrial","AZULEJO","JUL",0,11
"2592","industrial","AZULEJO","JUL",1,6.5
"2593","industrial","AZULEJO","JUN",0,5
"2594","industrial","AZULEJO","JUN",1,9
"2595","industrial","AZULEJO","MAR",0,NA
"2596","industrial","AZULEJO","MAR",1,NA
"2597","industrial","AZULEJO","MAY",0,8
"2598","industrial","AZULEJO","MAY",1,5
"2599","industrial","AZULEJO","NOV",0,6
"2600","industrial","AZULEJO","NOV",1,10
"2601","industrial","AZULEJO","OCT",0,5
"2602","industrial","AZULEJO","OCT",1,0
"2603","industrial","AZULEJO","SEP",0,4
"2604","industrial","AZULEJO","SEP",1,9.33333333333333
"2605","industrial","BACALADILLO O MOTE","ABR",0,217
"2606","industrial","BACALADILLO O MOTE","AGO",0,NA
"2607","industrial","BACALADILLO O MOTE","DIC",0,61
"2608","industrial","BACALADILLO O MOTE","ENE",0,NA
"2609","industrial","BACALADILLO O MOTE","FEB",0,209
"2610","industrial","BACALADILLO O MOTE","JUL",0,89
"2611","industrial","BACALADILLO O MOTE","JUN",0,1140
"2612","industrial","BACALADILLO O MOTE","MAR",0,219.333333333333
"2613","industrial","BACALADILLO O MOTE","MAY",0,93.5
"2614","industrial","BACALADILLO O MOTE","NOV",0,41
"2615","industrial","BACALADILLO O MOTE","OCT",0,121.5
"2616","industrial","BACALADILLO O MOTE","SEP",0,20
"2617","industrial","BACALAO DE PROFUNDIDAD","ABR",0,NA
"2618","industrial","BACALAO DE PROFUNDIDAD","AGO",0,NA
"2619","industrial","BACALAO DE PROFUNDIDAD","DIC",0,1
"2620","industrial","BACALAO DE PROFUNDIDAD","ENE",0,NA
"2621","industrial","BACALAO DE PROFUNDIDAD","FEB",0,7
"2622","industrial","BACALAO DE PROFUNDIDAD","JUL",0,NA
"2623","industrial","BACALAO DE PROFUNDIDAD","JUN",0,3
"2624","industrial","BACALAO DE PROFUNDIDAD","MAR",0,8
"2625","industrial","BACALAO DE PROFUNDIDAD","MAY",0,8
"2626","industrial","BACALAO DE PROFUNDIDAD","NOV",0,NA
"2627","industrial","BACALAO DE PROFUNDIDAD","OCT",0,4
"2628","industrial","BACALAO DE PROFUNDIDAD","SEP",0,1
"2629","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","ABR",0,NA
"2630","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","ABR",1,NA
"2631","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","AGO",0,1
"2632","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","AGO",1,1
"2633","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","DIC",0,2
"2634","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","DIC",1,NA
"2635","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","ENE",0,NA
"2636","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","ENE",1,NA
"2637","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","FEB",0,NA
"2638","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","FEB",1,NA
"2639","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","JUL",0,2
"2640","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","JUL",1,2
"2641","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","JUN",0,2
"2642","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","JUN",1,1
"2643","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","MAR",0,NA
"2644","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","MAR",1,NA
"2645","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","MAY",0,NA
"2646","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","MAY",1,4
"2647","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","NOV",0,1
"2648","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","NOV",1,1
"2649","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","OCT",0,NA
"2650","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","OCT",1,0
"2651","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","SEP",0,1
"2652","industrial","BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","SEP",1,1
"2653","industrial","BESUGO","ABR",0,NA
"2654","industrial","BESUGO","AGO",0,NA
"2655","industrial","BESUGO","DIC",0,NA
"2656","industrial","BESUGO","ENE",0,NA
"2657","industrial","BESUGO","FEB",0,NA
"2658","industrial","BESUGO","JUL",0,NA
"2659","industrial","BESUGO","JUN",0,NA
"2660","industrial","BESUGO","MAR",0,1
"2661","industrial","BESUGO","MAY",0,NA
"2662","industrial","BESUGO","NOV",0,NA
"2663","industrial","BESUGO","OCT",0,NA
"2664","industrial","BESUGO","SEP",0,NA
"2665","industrial","BLANQUILLO","ABR",0,3
"2666","industrial","BLANQUILLO","AGO",0,1
"2667","industrial","BLANQUILLO","DIC",0,3
"2668","industrial","BLANQUILLO","ENE",0,NA
"2669","industrial","BLANQUILLO","FEB",0,4
"2670","industrial","BLANQUILLO","JUL",0,2.5
"2671","industrial","BLANQUILLO","JUN",0,2
"2672","industrial","BLANQUILLO","MAR",0,5
"2673","industrial","BLANQUILLO","MAY",0,1.66666666666667
"2674","industrial","BLANQUILLO","NOV",0,1
"2675","industrial","BLANQUILLO","OCT",0,NA
"2676","industrial","BLANQUILLO","SEP",0,NA
"2677","industrial","BONITO","ABR",0,NA
"2678","industrial","BONITO","AGO",0,11
"2679","industrial","BONITO","DIC",0,NA
"2680","industrial","BONITO","ENE",0,10
"2681","industrial","BONITO","FEB",0,NA
"2682","industrial","BONITO","JUL",0,NA
"2683","industrial","BONITO","JUN",0,49
"2684","industrial","BONITO","MAR",0,NA
"2685","industrial","BONITO","MAY",0,1
"2686","industrial","BONITO","NOV",0,NA
"2687","industrial","BONITO","OCT",0,63
"2688","industrial","BONITO","SEP",0,NA
"2689","industrial","BROTULA","ABR",0,NA
"2690","industrial","BROTULA","AGO",0,2
"2691","industrial","BROTULA","DIC",0,NA
"2692","industrial","BROTULA","ENE",0,NA
"2693","industrial","BROTULA","FEB",0,NA
"2694","industrial","BROTULA","JUL",0,NA
"2695","industrial","BROTULA","JUN",0,NA
"2696","industrial","BROTULA","MAR",0,NA
"2697","industrial","BROTULA","MAY",0,NA
"2698","industrial","BROTULA","NOV",0,NA
"2699","industrial","BROTULA","OCT",0,NA
"2700","industrial","BROTULA","SEP",0,35
"2701","industrial","CABALLA","ABR",0,3941.66666666667
"2702","industrial","CABALLA","ABR",1,NA
"2703","industrial","CABALLA","AGO",0,648.333333333333
"2704","industrial","CABALLA","AGO",1,182
"2705","industrial","CABALLA","DIC",0,124.666666666667
"2706","industrial","CABALLA","DIC",1,23
"2707","industrial","CABALLA","ENE",0,2376.66666666667
"2708","industrial","CABALLA","ENE",1,NA
"2709","industrial","CABALLA","FEB",0,3237
"2710","industrial","CABALLA","FEB",1,NA
"2711","industrial","CABALLA","JUL",0,1385
"2712","industrial","CABALLA","JUL",1,180.333333333333
"2713","industrial","CABALLA","JUN",0,1579
"2714","industrial","CABALLA","JUN",1,612.333333333333
"2715","industrial","CABALLA","MAR",0,4150.33333333333
"2716","industrial","CABALLA","MAR",1,NA
"2717","industrial","CABALLA","MAY",0,5255.66666666667
"2718","industrial","CABALLA","MAY",1,27.3333333333333
"2719","industrial","CABALLA","NOV",0,199.333333333333
"2720","industrial","CABALLA","NOV",1,NA
"2721","industrial","CABALLA","OCT",0,12
"2722","industrial","CABALLA","OCT",1,NA
"2723","industrial","CABALLA","SEP",0,NA
"2724","industrial","CABALLA","SEP",1,NA
"2725","industrial","CABINZA","ABR",0,NA
"2726","industrial","CABINZA","AGO",0,NA
"2727","industrial","CABINZA","DIC",0,NA
"2728","industrial","CABINZA","ENE",0,NA
"2729","industrial","CABINZA","FEB",0,NA
"2730","industrial","CABINZA","JUL",0,NA
"2731","industrial","CABINZA","JUN",0,NA
"2732","industrial","CABINZA","MAR",0,NA
"2733","industrial","CABINZA","MAY",0,1
"2734","industrial","CABINZA","NOV",0,NA
"2735","industrial","CABINZA","OCT",0,NA
"2736","industrial","CABINZA","SEP",0,NA
"2737","industrial","CABRILLA COMUN","ABR",0,NA
"2738","industrial","CABRILLA COMUN","AGO",0,NA
"2739","industrial","CABRILLA COMUN","DIC",0,NA
"2740","industrial","CABRILLA COMUN","ENE",0,NA
"2741","industrial","CABRILLA COMUN","FEB",0,NA
"2742","industrial","CABRILLA COMUN","JUL",0,NA
"2743","industrial","CABRILLA COMUN","JUN",0,NA
"2744","industrial","CABRILLA COMUN","MAR",0,NA
"2745","industrial","CABRILLA COMUN","MAY",0,1
"2746","industrial","CABRILLA COMUN","NOV",0,NA
"2747","industrial","CABRILLA COMUN","OCT",0,NA
"2748","industrial","CABRILLA COMUN","SEP",0,NA
"2749","industrial","CALAMAR","ABR",0,NA
"2750","industrial","CALAMAR","AGO",0,NA
"2751","industrial","CALAMAR","DIC",0,NA
"2752","industrial","CALAMAR","ENE",0,1
"2753","industrial","CALAMAR","FEB",0,NA
"2754","industrial","CALAMAR","JUL",0,NA
"2755","industrial","CALAMAR","JUN",0,NA
"2756","industrial","CALAMAR","MAR",0,NA
"2757","industrial","CALAMAR","MAY",0,NA
"2758","industrial","CALAMAR","NOV",0,NA
"2759","industrial","CALAMAR","OCT",0,NA
"2760","industrial","CALAMAR","SEP",0,NA
"2761","industrial","CAMARON NAILON","ABR",0,195
"2762","industrial","CAMARON NAILON","AGO",0,32.3333333333333
"2763","industrial","CAMARON NAILON","DIC",0,402.333333333333
"2764","industrial","CAMARON NAILON","ENE",0,280.333333333333
"2765","industrial","CAMARON NAILON","FEB",0,541.666666666667
"2766","industrial","CAMARON NAILON","JUL",0,222.666666666667
"2767","industrial","CAMARON NAILON","JUN",0,371
"2768","industrial","CAMARON NAILON","MAR",0,338.333333333333
"2769","industrial","CAMARON NAILON","MAY",0,285.666666666667
"2770","industrial","CAMARON NAILON","NOV",0,479.666666666667
"2771","industrial","CAMARON NAILON","OCT",0,274
"2772","industrial","CAMARON NAILON","SEP",0,114.5
"2773","industrial","CAMARON NAVAJA","ABR",0,NA
"2774","industrial","CAMARON NAVAJA","AGO",0,1
"2775","industrial","CAMARON NAVAJA","DIC",0,NA
"2776","industrial","CAMARON NAVAJA","ENE",0,NA
"2777","industrial","CAMARON NAVAJA","FEB",0,NA
"2778","industrial","CAMARON NAVAJA","JUL",0,1
"2779","industrial","CAMARON NAVAJA","JUN",0,NA
"2780","industrial","CAMARON NAVAJA","MAR",0,NA
"2781","industrial","CAMARON NAVAJA","MAY",0,NA
"2782","industrial","CAMARON NAVAJA","NOV",0,NA
"2783","industrial","CAMARON NAVAJA","OCT",0,NA
"2784","industrial","CAMARON NAVAJA","SEP",0,NA
"2785","industrial","CENTOLLA","ABR",0,NA
"2786","industrial","CENTOLLA","AGO",0,5.33333333333333
"2787","industrial","CENTOLLA","DIC",0,NA
"2788","industrial","CENTOLLA","ENE",0,NA
"2789","industrial","CENTOLLA","FEB",0,NA
"2790","industrial","CENTOLLA","JUL",0,9.33333333333333
"2791","industrial","CENTOLLA","JUN",0,2
"2792","industrial","CENTOLLA","MAR",0,NA
"2793","industrial","CENTOLLA","MAY",0,NA
"2794","industrial","CENTOLLA","NOV",0,NA
"2795","industrial","CENTOLLA","OCT",0,5
"2796","industrial","CENTOLLA","SEP",0,5.66666666666667
"2797","industrial","CENTOLLA DEL NORTE","ABR",0,NA
"2798","industrial","CENTOLLA DEL NORTE","AGO",0,NA
"2799","industrial","CENTOLLA DEL NORTE","DIC",0,NA
"2800","industrial","CENTOLLA DEL NORTE","ENE",0,NA
"2801","industrial","CENTOLLA DEL NORTE","FEB",0,NA
"2802","industrial","CENTOLLA DEL NORTE","JUL",0,NA
"2803","industrial","CENTOLLA DEL NORTE","JUN",0,NA
"2804","industrial","CENTOLLA DEL NORTE","MAR",0,NA
"2805","industrial","CENTOLLA DEL NORTE","MAY",0,NA
"2806","industrial","CENTOLLA DEL NORTE","NOV",0,NA
"2807","industrial","CENTOLLA DEL NORTE","OCT",0,NA
"2808","industrial","CENTOLLA DEL NORTE","SEP",0,2
"2809","industrial","CHANCHARRO","ABR",0,1
"2810","industrial","CHANCHARRO","AGO",0,4
"2811","industrial","CHANCHARRO","DIC",0,5
"2812","industrial","CHANCHARRO","ENE",0,NA
"2813","industrial","CHANCHARRO","FEB",0,2
"2814","industrial","CHANCHARRO","JUL",0,NA
"2815","industrial","CHANCHARRO","JUN",0,1
"2816","industrial","CHANCHARRO","MAR",0,1.66666666666667
"2817","industrial","CHANCHARRO","MAY",0,1
"2818","industrial","CHANCHARRO","NOV",0,2.33333333333333
"2819","industrial","CHANCHARRO","OCT",0,1.66666666666667
"2820","industrial","CHANCHARRO","SEP",0,2
"2821","industrial","COJINOBA DEL NORTE / PIAFRI","ABR",0,NA
"2822","industrial","COJINOBA DEL NORTE / PIAFRI","AGO",0,NA
"2823","industrial","COJINOBA DEL NORTE / PIAFRI","DIC",0,NA
"2824","industrial","COJINOBA DEL NORTE / PIAFRI","ENE",0,NA
"2825","industrial","COJINOBA DEL NORTE / PIAFRI","FEB",0,NA
"2826","industrial","COJINOBA DEL NORTE / PIAFRI","JUL",0,NA
"2827","industrial","COJINOBA DEL NORTE / PIAFRI","JUN",0,NA
"2828","industrial","COJINOBA DEL NORTE / PIAFRI","MAR",0,NA
"2829","industrial","COJINOBA DEL NORTE / PIAFRI","MAY",0,NA
"2830","industrial","COJINOBA DEL NORTE / PIAFRI","NOV",0,1
"2831","industrial","COJINOBA DEL NORTE / PIAFRI","OCT",0,NA
"2832","industrial","COJINOBA DEL NORTE / PIAFRI","SEP",0,NA
"2833","industrial","COJINOBA DEL SUR O AZUL","ABR",0,1
"2834","industrial","COJINOBA DEL SUR O AZUL","AGO",0,NA
"2835","industrial","COJINOBA DEL SUR O AZUL","DIC",0,1.5
"2836","industrial","COJINOBA DEL SUR O AZUL","ENE",0,1
"2837","industrial","COJINOBA DEL SUR O AZUL","FEB",0,1
"2838","industrial","COJINOBA DEL SUR O AZUL","JUL",0,1
"2839","industrial","COJINOBA DEL SUR O AZUL","JUN",0,2
"2840","industrial","COJINOBA DEL SUR O AZUL","MAR",0,1.5
"2841","industrial","COJINOBA DEL SUR O AZUL","MAY",0,NA
"2842","industrial","COJINOBA DEL SUR O AZUL","NOV",0,1
"2843","industrial","COJINOBA DEL SUR O AZUL","OCT",0,6
"2844","industrial","COJINOBA DEL SUR O AZUL","SEP",0,4
"2845","industrial","COJINOBA MOTEADA","ABR",0,1.5
"2846","industrial","COJINOBA MOTEADA","AGO",0,11
"2847","industrial","COJINOBA MOTEADA","DIC",0,108
"2848","industrial","COJINOBA MOTEADA","ENE",0,5.5
"2849","industrial","COJINOBA MOTEADA","FEB",0,7
"2850","industrial","COJINOBA MOTEADA","JUL",0,225.333333333333
"2851","industrial","COJINOBA MOTEADA","JUN",0,267
"2852","industrial","COJINOBA MOTEADA","MAR",0,1
"2853","industrial","COJINOBA MOTEADA","MAY",0,385.5
"2854","industrial","COJINOBA MOTEADA","NOV",0,199
"2855","industrial","COJINOBA MOTEADA","OCT",0,132
"2856","industrial","COJINOBA MOTEADA","SEP",0,145
"2857","industrial","CONGRIO DORADO","ABR",0,NA
"2858","industrial","CONGRIO DORADO","AGO",0,NA
"2859","industrial","CONGRIO DORADO","DIC",0,4.5
"2860","industrial","CONGRIO DORADO","ENE",0,2.66666666666667
"2861","industrial","CONGRIO DORADO","FEB",0,1
"2862","industrial","CONGRIO DORADO","JUL",0,1
"2863","industrial","CONGRIO DORADO","JUN",0,1
"2864","industrial","CONGRIO DORADO","MAR",0,1.5
"2865","industrial","CONGRIO DORADO","MAY",0,NA
"2866","industrial","CONGRIO DORADO","NOV",0,3.33333333333333
"2867","industrial","CONGRIO DORADO","OCT",0,23.3333333333333
"2868","industrial","CONGRIO DORADO","SEP",0,26.3333333333333
"2869","industrial","CONGRIO NEGRO","ABR",0,6
"2870","industrial","CONGRIO NEGRO","AGO",0,1
"2871","industrial","CONGRIO NEGRO","DIC",0,NA
"2872","industrial","CONGRIO NEGRO","ENE",0,NA
"2873","industrial","CONGRIO NEGRO","FEB",0,NA
"2874","industrial","CONGRIO NEGRO","JUL",0,2
"2875","industrial","CONGRIO NEGRO","JUN",0,4
"2876","industrial","CONGRIO NEGRO","MAR",0,1
"2877","industrial","CONGRIO NEGRO","MAY",0,6
"2878","industrial","CONGRIO NEGRO","NOV",0,NA
"2879","industrial","CONGRIO NEGRO","OCT",0,NA
"2880","industrial","CONGRIO NEGRO","SEP",0,NA
"2881","industrial","GAMBA","ABR",0,5.5
"2882","industrial","GAMBA","AGO",0,3.66666666666667
"2883","industrial","GAMBA","DIC",0,3.5
"2884","industrial","GAMBA","ENE",0,1
"2885","industrial","GAMBA","FEB",0,12.6666666666667
"2886","industrial","GAMBA","JUL",0,11
"2887","industrial","GAMBA","JUN",0,16
"2888","industrial","GAMBA","MAR",0,8
"2889","industrial","GAMBA","MAY",0,10
"2890","industrial","GAMBA","NOV",0,4
"2891","industrial","GAMBA","OCT",0,3.5
"2892","industrial","GAMBA","SEP",0,NA
"2893","industrial","HUAIQUIL O CORVINILLA","ABR",0,NA
"2894","industrial","HUAIQUIL O CORVINILLA","AGO",0,1
"2895","industrial","HUAIQUIL O CORVINILLA","DIC",0,NA
"2896","industrial","HUAIQUIL O CORVINILLA","ENE",0,NA
"2897","industrial","HUAIQUIL O CORVINILLA","FEB",0,NA
"2898","industrial","HUAIQUIL O CORVINILLA","JUL",0,2
"2899","industrial","HUAIQUIL O CORVINILLA","JUN",0,NA
"2900","industrial","HUAIQUIL O CORVINILLA","MAR",0,NA
"2901","industrial","HUAIQUIL O CORVINILLA","MAY",0,NA
"2902","industrial","HUAIQUIL O CORVINILLA","NOV",0,NA
"2903","industrial","HUAIQUIL O CORVINILLA","OCT",0,NA
"2904","industrial","HUAIQUIL O CORVINILLA","SEP",0,NA
"2905","industrial","JIBIA O CALAMAR ROJO","ABR",0,3970.33333333333
"2906","industrial","JIBIA O CALAMAR ROJO","AGO",0,2653.66666666667
"2907","industrial","JIBIA O CALAMAR ROJO","DIC",0,1226.66666666667
"2908","industrial","JIBIA O CALAMAR ROJO","ENE",0,5457
