"year","region","sc_name","total_NHC"
2017,"V","Spirulina spp.",0
2017,"V","Sprattus fuegensis",0
2017,"V","Strangomera bentincki",3179
2017,"V","Stromateus stellatus",13
2017,"V","Trachurus murphyi",149
2017,"VI","Callophyllis variegata",0
2017,"VI","Chondracanthus chamissoi",0
2017,"VI","Dosidicus gigas",0
2017,"VI","Durvillaea antarctica",105
2017,"VI","Engraulis ringens",0
2017,"VI","Ethmidium maculatum",0
2017,"VI","Gelidium rex",0
2017,"VI","Gigartina skottsbergii",0
2017,"VI","Gracilaria spp.",0
2017,"VI","Gymnogongrus furcellatus",0
2017,"VI","Haematococcus pluvialis",0
2017,"VI","Hemilutjanus macrophthalmos",0
2017,"VI","Isacia conceptionis",0
2017,"VI","Lessonia nigrescens",0
2017,"VI","Lessonia trabeculata",0
2017,"VI","Macrocystis spp.",1
2017,"VI","Mazzaella laminarioides",0
2017,"VI","Munida subrugosa",0
2017,"VI","Normanichthys crockeri",0
2017,"VI","Paralabrax humeralis",0
2017,"VI","Pleuroncodes sp",0
2017,"VI","Porphyra columbina",0
2017,"VI","Sarcothalia crispata",0
2017,"VI","Sarda chiliensis",0
2017,"VI","Sardinops sagax",0
2017,"VI","Sciaena deliciosa",0
2017,"VI","Scomber japonicus",0
2017,"VI","Scomberesox saurus scombroides",0
2017,"VI","Spirulina spp.",0
2017,"VI","Sprattus fuegensis",0
2017,"VI","Strangomera bentincki",0
2017,"VI","Stromateus stellatus",0
2017,"VI","Trachurus murphyi",0
2017,"VII","Callophyllis variegata",0
2017,"VII","Chondracanthus chamissoi",2
2017,"VII","Dosidicus gigas",0
2017,"VII","Durvillaea antarctica",8
2017,"VII","Engraulis ringens",0
2017,"VII","Ethmidium maculatum",0
2017,"VII","Gelidium rex",0
2017,"VII","Gigartina skottsbergii",331
2017,"VII","Gracilaria spp.",17
2017,"VII","Gymnogongrus furcellatus",0
2017,"VII","Haematococcus pluvialis",0
2017,"VII","Hemilutjanus macrophthalmos",0
2017,"VII","Isacia conceptionis",0
2017,"VII","Lessonia nigrescens",39
2017,"VII","Lessonia trabeculata",0
2017,"VII","Macrocystis spp.",0
2017,"VII","Mazzaella laminarioides",0
2017,"VII","Munida subrugosa",0
2017,"VII","Normanichthys crockeri",0
2017,"VII","Paralabrax humeralis",0
2017,"VII","Pleuroncodes sp",0
2017,"VII","Porphyra columbina",0
2017,"VII","Sarcothalia crispata",419
2017,"VII","Sarda chiliensis",0
2017,"VII","Sardinops sagax",0
2017,"VII","Sciaena deliciosa",0
2017,"VII","Scomber japonicus",0
2017,"VII","Scomberesox saurus scombroides",0
2017,"VII","Spirulina spp.",0
2017,"VII","Sprattus fuegensis",0
2017,"VII","Strangomera bentincki",0
2017,"VII","Stromateus stellatus",0
2017,"VII","Trachurus murphyi",0
2017,"VIII","Callophyllis variegata",1
2017,"VIII","Chondracanthus chamissoi",142
2017,"VIII","Dosidicus gigas",41
2017,"VIII","Durvillaea antarctica",2028
2017,"VIII","Engraulis ringens",48451
2017,"VIII","Ethmidium maculatum",27646
2017,"VIII","Gelidium rex",20
2017,"VIII","Gigartina skottsbergii",1400
2017,"VIII","Gracilaria spp.",950
2017,"VIII","Gymnogongrus furcellatus",78
2017,"VIII","Haematococcus pluvialis",0
2017,"VIII","Hemilutjanus macrophthalmos",0
2017,"VIII","Isacia conceptionis",0
2017,"VIII","Lessonia nigrescens",422
2017,"VIII","Lessonia trabeculata",20
2017,"VIII","Macrocystis spp.",185
2017,"VIII","Mazzaella laminarioides",165
2017,"VIII","Munida subrugosa",0
2017,"VIII","Normanichthys crockeri",56919
2017,"VIII","Paralabrax humeralis",5
2017,"VIII","Pleuroncodes sp",0
2017,"VIII","Porphyra columbina",0
2017,"VIII","Sarcothalia crispata",2584
2017,"VIII","Sarda chiliensis",0
2017,"VIII","Sardinops sagax",0
2017,"VIII","Sciaena deliciosa",0
2017,"VIII","Scomber japonicus",14257
2017,"VIII","Scomberesox saurus scombroides",0
2017,"VIII","Spirulina spp.",0
2017,"VIII","Sprattus fuegensis",1085
2017,"VIII","Strangomera bentincki",280470
2017,"VIII","Stromateus stellatus",22349
2017,"VIII","Trachurus murphyi",103921
2017,"X","Callophyllis variegata",0
2017,"X","Chondracanthus chamissoi",4
2017,"X","Dosidicus gigas",0
2017,"X","Durvillaea antarctica",1
2017,"X","Engraulis ringens",1189
2017,"X","Ethmidium maculatum",0
2017,"X","Gelidium rex",0
2017,"X","Gigartina skottsbergii",226
2017,"X","Gracilaria spp.",139
2017,"X","Gymnogongrus furcellatus",0
2017,"X","Haematococcus pluvialis",0
2017,"X","Hemilutjanus macrophthalmos",0
2017,"X","Isacia conceptionis",0
2017,"X","Lessonia nigrescens",0
2017,"X","Lessonia trabeculata",0
2017,"X","Macrocystis spp.",0
2017,"X","Mazzaella laminarioides",0
2017,"X","Munida subrugosa",9
2017,"X","Normanichthys crockeri",1626
2017,"X","Paralabrax humeralis",0
2017,"X","Pleuroncodes sp",19
2017,"X","Porphyra columbina",0
2017,"X","Sarcothalia crispata",0
2017,"X","Sarda chiliensis",0
2017,"X","Sardinops sagax",0
2017,"X","Sciaena deliciosa",0
2017,"X","Scomber japonicus",0
2017,"X","Scomberesox saurus scombroides",0
2017,"X","Spirulina spp.",0
2017,"X","Sprattus fuegensis",11878
2017,"X","Strangomera bentincki",5814
2017,"X","Stromateus stellatus",164
2017,"X","Trachurus murphyi",0
2017,"XI","Callophyllis variegata",0
2017,"XI","Chondracanthus chamissoi",0
2017,"XI","Dosidicus gigas",0
2017,"XI","Durvillaea antarctica",0
2017,"XI","Engraulis ringens",0
2017,"XI","Ethmidium maculatum",0
2017,"XI","Gelidium rex",0
2017,"XI","Gigartina skottsbergii",102
2017,"XI","Gracilaria spp.",0
2017,"XI","Gymnogongrus furcellatus",0
2017,"XI","Haematococcus pluvialis",0
2017,"XI","Hemilutjanus macrophthalmos",0
2017,"XI","Isacia conceptionis",0
2017,"XI","Lessonia nigrescens",0
2017,"XI","Lessonia trabeculata",0
2017,"XI","Macrocystis spp.",0
2017,"XI","Mazzaella laminarioides",0
2017,"XI","Munida subrugosa",0
2017,"XI","Normanichthys crockeri",0
2017,"XI","Paralabrax humeralis",0
2017,"XI","Pleuroncodes sp",0
2017,"XI","Porphyra columbina",0
2017,"XI","Sarcothalia crispata",0
2017,"XI","Sarda chiliensis",0
2017,"XI","Sardinops sagax",0
2017,"XI","Sciaena deliciosa",0
2017,"XI","Scomber japonicus",0
2017,"XI","Scomberesox saurus scombroides",0
2017,"XI","Spirulina spp.",0
2017,"XI","Sprattus fuegensis",3193
2017,"XI","Strangomera bentincki",0
2017,"XI","Stromateus stellatus",0
2017,"XI","Trachurus murphyi",0
2017,"XII","Callophyllis variegata",0
2017,"XII","Chondracanthus chamissoi",0
2017,"XII","Dosidicus gigas",0
2017,"XII","Durvillaea antarctica",0
2017,"XII","Engraulis ringens",0
2017,"XII","Ethmidium maculatum",0
2017,"XII","Gelidium rex",0
2017,"XII","Gigartina skottsbergii",932
2017,"XII","Gracilaria spp.",0
2017,"XII","Gymnogongrus furcellatus",0
2017,"XII","Haematococcus pluvialis",0
2017,"XII","Hemilutjanus macrophthalmos",0
2017,"XII","Isacia conceptionis",0
2017,"XII","Lessonia nigrescens",0
2017,"XII","Lessonia trabeculata",0
2017,"XII","Macrocystis spp.",0
2017,"XII","Mazzaella laminarioides",0
2017,"XII","Munida subrugosa",0
2017,"XII","Normanichthys crockeri",0
2017,"XII","Paralabrax humeralis",0
2017,"XII","Pleuroncodes sp",0
2017,"XII","Porphyra columbina",0
2017,"XII","Sarcothalia crispata",0
2017,"XII","Sarda chiliensis",0
2017,"XII","Sardinops sagax",0
2017,"XII","Sciaena deliciosa",0
2017,"XII","Scomber japonicus",0
2017,"XII","Scomberesox saurus scombroides",0
2017,"XII","Spirulina spp.",0
2017,"XII","Sprattus fuegensis",0
2017,"XII","Strangomera bentincki",0
2017,"XII","Stromateus stellatus",0
2017,"XII","Trachurus murphyi",0
2017,"XIV","Callophyllis variegata",0
2017,"XIV","Chondracanthus chamissoi",0
2017,"XIV","Dosidicus gigas",0
2017,"XIV","Durvillaea antarctica",0
2017,"XIV","Engraulis ringens",2144
2017,"XIV","Ethmidium maculatum",0
2017,"XIV","Gelidium rex",0
2017,"XIV","Gigartina skottsbergii",0
2017,"XIV","Gracilaria spp.",0
2017,"XIV","Gymnogongrus furcellatus",0
2017,"XIV","Haematococcus pluvialis",0
2017,"XIV","Hemilutjanus macrophthalmos",0
2017,"XIV","Isacia conceptionis",0
2017,"XIV","Lessonia nigrescens",0
2017,"XIV","Lessonia trabeculata",0
2017,"XIV","Macrocystis spp.",0
2017,"XIV","Mazzaella laminarioides",0
2017,"XIV","Munida subrugosa",0
2017,"XIV","Normanichthys crockeri",2131
2017,"XIV","Paralabrax humeralis",0
2017,"XIV","Pleuroncodes sp",0
2017,"XIV","Porphyra columbina",0
2017,"XIV","Sarcothalia crispata",0
2017,"XIV","Sarda chiliensis",0
2017,"XIV","Sardinops sagax",0
2017,"XIV","Sciaena deliciosa",0
2017,"XIV","Scomber japonicus",0
2017,"XIV","Scomberesox saurus scombroides",0
2017,"XIV","Spirulina spp.",0
2017,"XIV","Sprattus fuegensis",0
2017,"XIV","Strangomera bentincki",51076
2017,"XIV","Stromateus stellatus",514
2017,"XIV","Trachurus murphyi",943
2017,"XV","Callophyllis variegata",0
2017,"XV","Chondracanthus chamissoi",0
2017,"XV","Dosidicus gigas",0
2017,"XV","Durvillaea antarctica",0
2017,"XV","Engraulis ringens",143014
2017,"XV","Ethmidium maculatum",3
2017,"XV","Gelidium rex",0
2017,"XV","Gigartina skottsbergii",0
2017,"XV","Gracilaria spp.",0
2017,"XV","Gymnogongrus furcellatus",0
2017,"XV","Haematococcus pluvialis",0
2017,"XV","Hemilutjanus macrophthalmos",0
2017,"XV","Isacia conceptionis",0
2017,"XV","Lessonia nigrescens",11
2017,"XV","Lessonia trabeculata",8
2017,"XV","Macrocystis spp.",0
2017,"XV","Mazzaella laminarioides",0
2017,"XV","Munida subrugosa",0
2017,"XV","Normanichthys crockeri",0
2017,"XV","Paralabrax humeralis",0
2017,"XV","Pleuroncodes sp",229
2017,"XV","Porphyra columbina",0
2017,"XV","Sarcothalia crispata",0
2017,"XV","Sarda chiliensis",0
2017,"XV","Sardinops sagax",0
2017,"XV","Sciaena deliciosa",57
2017,"XV","Scomber japonicus",489
2017,"XV","Scomberesox saurus scombroides",4
2017,"XV","Spirulina spp.",0
2017,"XV","Sprattus fuegensis",0
2017,"XV","Strangomera bentincki",0
2017,"XV","Stromateus stellatus",0
2017,"XV","Trachurus murphyi",1599
