PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2011,,,,,,,,,,,,
,,,,,,,,,,,,
AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP
2011,Marzo,VIII,324,TALCAHUANO,636,Langostino colorado,"2,000,000",,0.03,O,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,242,Merluza común,"2,500,000",,0.30,B,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,246,Meluza de cola,"3,000,000",,0.01,O,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,268,Raya volantín,"1,500,000",,0.01,O,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,274,Reineta,"1,700,000",,0.30,L,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,276,Sardina común,"80,000",,0.10,B,BN,CARNADA
2011,Marzo,VIII,350,LO ROJAS,282,Sierra,"1,500,000",,0.30,B,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,230,Corvina,"2,000,000",,0.09,B,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,273,Rollizo,"1,500,000",,0.03,B,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,406,Almeja,"800,000",,0.70,B,AM,CHD
2011,Marzo,VIII,324,TALCAHUANO,425,Cholga,"500,000",,0.80,B,AM,CHD
2011,Marzo,VIII,324,TALCAHUANO,450,Lapa,"1,000,000",,0.04,,,
2011,Marzo,VIII,324,TALCAHUANO,820,Piure,"400,000",,0.60,B,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,640,Jaiba,"700,000",,0.10,B,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,653,Jaiba peluda,"900,000",,0.40,B,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,652,Jaiba mora,"1,200,000",,0.06,B,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,651,Jaiba limón,"1,500,000",,0.04,B,BN,CHD
2011,Marzo,VIII,324,TALCAHUANO,110,Cochayuyo,"800,000",20,0.01,B,AM,CHD
2011,Marzo,VIII,324,TALCAHUANO,110,Cochayuyo,"800,000",20,0.07,B,AM,CHD
2011,Marzo,VIII,374,LEBU,274,Reineta,"300,000",,211.96,L,BN,CHD
2011,Marzo,VIII,374,LEBU,274,Reineta,"800,000",,62.81,L,BN,CHD
2011,Marzo,VIII,374,LEBU,217,Bacalao de profundidad,"5,775,000",,9.90,L,BN,CHD
2011,Marzo,VIII,374,LEBU,228,Congrio dorado,"650,000",,9.10,L,BN,CHD
2011,Marzo,VIII,374,LEBU,242,Merluza común,"500,000",,3.20,B,BN,CHD
2011,Marzo,VIII,374,LEBU,274,Reineta,"350,000",,92.40,L,BN,CHD
2011,Marzo,VIII,310,TOMÉ,227,Congrio colorado,"2,500,000",,0.40,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,229,Congrio negro,"1,000,000",,0.30,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,282,Sierra,"700,000",,0.50,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,242,Merluza común,"430,000",,,L,BN,CHD
2011,Marzo,VIII,310,TOMÉ,230,Corvina,"2,000,000",,0.30,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,220,Cabrilla ,"280,000",,0.50,L,BN,CHD
2011,Marzo,VIII,310,TOMÉ,406,Almeja,"700,000",,0.50,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,425,Cholga,"1,000,000",,0.80,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,450,Lapa,"1,000,000",,0.30,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,644,Picoroco,"750,000",,1.50,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,465,Navajuela,"500,000",,0.50,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,425,Cholga,"500,000",,1.00,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,640,Jaiba,"700,000",,0.60,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,227,Congrio colorado,"2,500,000",,0.80,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,229,Congrio negro,"1,000,000",,0.50,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,282,Sierra,"700,000",,0.80,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,242,Merluza común,"430,000",,,L,BN,CHD
2011,Marzo,VIII,310,TOMÉ,230,Corvina,"2,000,000",,,L,BN,CHD
2011,Marzo,VIII,310,TOMÉ,220,Cabrilla ,"280,000",,0.30,L,BN,CHD
2011,Marzo,VIII,310,TOMÉ,406,Almeja,"700,000",,0.60,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,425,Cholga,"1,000,000",,0.30,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,450,Lapa,"1,000,000",,0.50,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,644,Picoroco,"750,000",,1.00,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,465,Navajuela,"500,000",,0.80,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,425,Cholga,"500,000",,1.20,B,BN,CHD
2011,Marzo,VIII,310,TOMÉ,640,Jaiba,"700,000",,0.40,B,BN,CHD
2011,Marzo,IX,388,QUEULE,230,Corvina,"1,500,000",,0.12,L,BN,CHD
2011,Marzo,IX,388,QUEULE,274,Reineta,"300,000",,1.50,L,BN,CHD
2011,Marzo,IX,388,QUEULE,282,Sierra,"500,000",,0.06,B,BN,CHD
2011,Marzo,IX,388,QUEULE,226,Cojinoba del norte,"700,000",,0.09,L,BN,CHD
2011,Marzo,X,474,DALCAHUE,137,Luga negra o crespa,"360,000",50,25.00,O,BN,PP
2011,Marzo,X,474,DALCAHUE,810,Erizo,"220,000",,0.60,L,BN,PP
2011,Marzo,X,474,DALCAHUE,810,Erizo,"220,000",,0.50,L,BN,PP
2011,Marzo,X,474,DALCAHUE,137,Luga negra o crespa,"437,000",50,30.00,O,BN,PP
2011,Marzo,X,474,DALCAHUE,460,Macha,"100,000",,5.00,O,BN,PP
2011,Marzo,X,474,DALCAHUE,137,Luga negra o crespa,"400,000",50,15.00,O,BN,PP
2011,Marzo,X,474,DALCAHUE,406,Almeja,"140,000",,10.20,L,BN,PP
2011,Marzo,X,474,DALCAHUE,228,Congrio dorado,"500,000",,6.50,L,,CHD
2011,Marzo,X,474,DALCAHUE,228,Congrio dorado,"500,000",,4.02,L,,CHD
2011,Marzo,X,474,DALCAHUE,228,Congrio dorado,"500,000",,0.65,L,,CHD
2011,Marzo,X,474,DALCAHUE,234,Jurel,"326,000",,15.64,L,,CHD
2011,Marzo,X,474,DALCAHUE,234,Jurel,"326,000",,2.76,L,,CHD
2011,Marzo,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.30,L,,CHD
2011,Marzo,X,474,DALCAHUE,228,Congrio dorado,"600,000",,0.52,L,,CHD
2011,Marzo,X,474,DALCAHUE,130,Pelillo,"65,000",85,15.00,O,BN,PP
2011,Marzo,X,474,DALCAHUE,485,Pulpo,"1,000,000",,0.80,L,,PP
2011,Marzo,X,474,DALCAHUE,485,Pulpo,"1,000,000",,1.00,L,,PP
2011,Marzo,X,474,DALCAHUE,137,Luga negra o crespa,"463,000",50,25.00,O,BN,PP
2011,Marzo,X,474,DALCAHUE,228,Congrio dorado,"600,000",,1.11,L,,CHD
2011,Marzo,X,474,DALCAHUE,268,Raya volantín,"1,200,000",,0.36,L,,PP
2011,Marzo,X,474,DALCAHUE,268,Raya volantín,"1,200,000",,1.54,L,,PP
2011,Marzo,X,474,DALCAHUE,810,Erizo,"260,000",,0.90,L,BN,PP
2011,Marzo,X,474,DALCAHUE,145,Huiro,"27,000",50,18.87,O,BN,PP
2011,Marzo,X,474,DALCAHUE,810,Erizo,"260,000",,2.20,L,BN,PP
2011,Marzo,X,474,DALCAHUE,654,Jaiba marmola,"110,000",,9.40,L,,PP
2011,Marzo,X,474,DALCAHUE,228,Congrio dorado,"500,000",,5.28,L,,CHD
2011,Marzo,X,474,DALCAHUE,408,Tumbao,"130,000",,1.70,L,BN,PP
2011,Marzo,X,474,DALCAHUE,465,Navajuela,"220,000",,1.90,L,,PP
2011,Marzo,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.70,L,,PP
2011,Marzo,X,474,DALCAHUE,654,Jaiba marmola,"110,000",,6.00,L,,PP
2011,Marzo,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.50,L,,CHD
2011,Marzo,X,474,DALCAHUE,460,Macha,"460,000",,3.10,O,BN,PP
2011,Marzo,X,474,DALCAHUE,485,Pulpo,"1,000,000",,0.50,L,,PP
2011,Marzo,X,474,DALCAHUE,465,Navajuela,"220,000",,2.10,L,BN,PP
2011,Marzo,X,474,DALCAHUE,460,Macha,"460,000",,4.90,O,BN,PP
2011,Marzo,X,474,DALCAHUE,485,Pulpo,"1,000,000",,0.30,L,,PP
2011,Marzo,X,474,DALCAHUE,654,Jaiba marmola,"170,000",,5.00,L,,PP
2011,Marzo,X,474,DALCAHUE,654,Jaiba marmola,"170,000",,11.20,L,,PP
2011,Marzo,X,474,DALCAHUE,485,Pulpo,"1,000,000",,0.20,L,,PP
2011,Marzo,X,474,DALCAHUE,654,Jaiba marmola,"170,000",,11.20,L,,PP
2011,Marzo,X,474,DALCAHUE,485,Pulpo,"1,000,000",,0.70,L,,PP
2011,Marzo,X,474,DALCAHUE,485,Pulpo,"1,000,000",,0.50,L,,PP
2011,Marzo,X,474,DALCAHUE,228,Congrio dorado,"600,000",,0.27,L,,CHD
2011,Marzo,X,474,DALCAHUE,228,Congrio dorado,"850,000",,6.00,L,,CHD
2011,Marzo,X,474,DALCAHUE,268,Raya volantín,"1,200,000",,7.86,L,,PP
2011,Marzo,X,474,DALCAHUE,654,Jaiba marmola,"110,000",,9.50,L,,PP
2011,Marzo,X,474,DALCAHUE,654,Jaiba marmola,"110,000",,12.20,L,,PP
2011,Marzo,X,474,DALCAHUE,145,Huiro,"25,000",50,20.33,O,BN,PP
2011,Marzo,X,474,DALCAHUE,406,Almeja,"140,000",,12.60,L,BN,PP
2011,Marzo,X,474,DALCAHUE,810,Erizo,"220,000",,0.30,L,BN,PP
2011,Marzo,X,456,ANCUD,217,Bacalao de profundidad,"5,800,000",,1.00,,,
2011,Marzo,X,456,ANCUD,227,Congrio colorado,"2,000,000",,1.00,,,
2011,Marzo,X,456,ANCUD,228,Congrio dorado,"1,700,000",,1.00,,,
2011,Marzo,X,456,ANCUD,234,Jurel,"500,000",,1.00,,,
2011,Marzo,X,456,ANCUD,244,Merluza del sur,"700,000",,1.00,,,
2011,Marzo,X,456,ANCUD,268,Raya volantín,"1,000,000",,1.00,,,
2011,Marzo,X,456,ANCUD,274,Reineta,"1,500,000",,1.00,,,
2011,Marzo,X,494,QUELLÓN,406,Almeja,"180,000",,1.20,O,BN,CHD
2011,Marzo,X,494,QUELLÓN,406,Almeja,"190,000",,1.00,O,BN,CHD
2011,Marzo,X,494,QUELLÓN,810,Erizo,"169,000",,6.83,O,BN,PP
2011,Marzo,X,494,QUELLÓN,406,Almeja,"180,000",,3.20,O,BN,CHD
2011,Marzo,X,419,ANGELMÓ,217,Bacalao de profundidad,"5,500,000",,1.00,L,,PP
2011,Marzo,X,419,ANGELMÓ,228,Congrio dorado,"600,000",,1.00,L,,CHD
2011,Marzo,X,419,ANGELMÓ,234,Jurel,"100,000",,1.00,L,,CHD - PP
2011,Marzo,X,419,ANGELMÓ,244,Merluza del sur,"1,000,000",,1.00,L,,PP
2011,Marzo,X,419,ANGELMÓ,268,Raya volantín,"1,200,000",,1.00,L,,PP
2011,Marzo,X,419,ANGELMÓ,274,Reineta,"400,000",,1.00,L,,CHD
2011,Marzo,X,419,ANGELMÓ,276,Sardina común,"140,000",,1.00,L,,PP
2011,Marzo,XI,514,PTO. AYSÉN,244,Merluza del sur,"800,000",,0.93,L,,PP
2011,Marzo,XI,514,PTO. AYSÉN,228,Congrio dorado,"800,000",,4.00,L,,PP
2011,Marzo,XI,514,PTO. AYSÉN,244,Merluza del sur,"800,000",,3.94,L,,PP
2011,Marzo,XI,514,PTO. AYSÉN,228,Congrio dorado,"800,000",,0.09,L,,PP
2011,Marzo,XI,514,PTO. AYSÉN,268,Raya volantín,"800,000",,0.38,L,,PP
2011,Marzo,XI,508,PUERTO GALA,228,Congrio dorado,"800,000",,,B - L,,PP
2011,Marzo,XI,508,PUERTO GALA,244,Merluza del sur,"800,000",,,B - L,,PP
2011,Marzo,XI,508,PUERTO GALA,268,Raya volantín,"800,000",,,B - L,,PP
2011,Marzo,XI,516,PUERTO AGUIRRE,275,Sardina austral,"50,000",,,B - L,,PP
2011,Marzo,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,2.10,O,BN,PP
2011,Marzo,XII,534,PUNTA ARENAS,620,Centollón,"500,000",,0.69,O,BN,PP
2011,Marzo,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,400,000",,0.50,O,BN,PP
2011,Marzo,XII,534,PUNTA ARENAS,268,Raya volantín,"1,100,000",,1.00,O,BN,PP
2011,Marzo,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,4.23,O,BN,PP
2011,Marzo,XII,534,PUNTA ARENAS,620,Centollón,"550,000",,1.39,O,BN,PP
2011,Marzo,XII,534,PUNTA ARENAS,620,Centollón,"700,000",,5.08,O,BN,PP
2011,Marzo,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,400,000",,3.00,O,BN,PP
2011,Marzo,XII,534,PUNTA ARENAS,268,Raya volantín,"800,000",,0.26,O,BN,PP
2011,Marzo,XII,534,PUNTA ARENAS,810,Erizo,"357,000",,6.30,O,BN,PP
2011,Marzo,XII,534,PUNTA ARENAS,810,Erizo,"320,000",,1.25,O,BN,PP
2011,Marzo,XII,536,PUERTO NATALES,475,Ostión del sur,"352,000",,34.30,O,BN,PP
2011,Marzo,XII,536,PUERTO NATALES,228,Congrio dorado,"1,800,000",,0.99,O,BN,CHD
2011,Marzo,XII,536,PUERTO NATALES,244,Merluza del sur,"1,100,000",,0.05,O,BN,CHD
2011,Marzo,XII,536,PUERTO NATALES,244,Merluza del sur,"1,000,000",,1.03,O,BN,PP
2011,Marzo,XII,536,PUERTO NATALES,244,Merluza del sur,"1,000,000",,14.03,O,BN,PP
2011,Marzo,XII,536,PUERTO NATALES,810,Erizo,"335,000",,48.22,O,BN,PP
2011,Abril,XV,4,ARICA,221,Cabrilla común,"2,300,000",,0.04,B,BN,CHD
2011,Abril,XV,4,ARICA,425,Cholga,"700,000",,0.50,B,BN,CHD
2011,Abril,XV,4,ARICA,820,Piure,"1,300,000",,0.07,B,BN,CHD
2011,Abril,XV,4,ARICA,284,Tiburón o marrajo,"4,800,000",,2.60,B,BN,CHD
2011,Abril,XV,4,ARICA,450,Lapa,"800,000",,0.09,B,BN,CHD
2011,Abril,XV,4,ARICA,485,Pulpo,"2,000,000",,0.02,B,BN,CHD
2011,Abril,XV,4,ARICA,425,Cholga,"800,000",,0.08,B,BN,CHD
2011,Abril,XV,4,ARICA,820,Piure,"600,000",,0.04,B,BN,CHD
2011,Abril,XV,4,ARICA,450,Lapa,"800,000",,0.08,B,BN,CHD
2011,Abril,XV,4,ARICA,810,Erizo,"600,000",,0.07,B,BN,CHD
2011,Abril,XV,4,ARICA,485,Pulpo,"2,000,000",,0.04,B,BN,CHD
2011,Abril,I,8,RIQUELME,226,Cojinoba del norte,"1,400,000",,0.32,L,BN,CHD
2011,Abril,I,8,RIQUELME,221,Cabrilla común,"1,500,000",,0.14,L,BN,CHD
2011,Abril,I,8,RIQUELME,229,Congrio negro,"2,000,000",,0.17,B,BN,CHD
2011,Abril,I,8,RIQUELME,260,Pejerrey de mar,"500,000",,0.12,B,BN,CHD
2011,Abril,I,8,RIQUELME,284,Tiburón o marrajo,"2,000,000",,0.78,L,BN,CHD
2011,Abril,I,8,RIQUELME,211,Azulejo,"1,200,000",,0.43,L,BN,CHD
2011,Abril,I,8,RIQUELME,226,Cojinoba del norte,"1,600,000",,0.17,L,BN,CHD
2011,Abril,I,8,RIQUELME,221,Cabrilla común,"1,500,000",,0.08,B,BN,CHD
2011,Abril,I,10,CAVANCHA,229,Congrio negro,"1,200,000",,0.04,B,BN,CHD
2011,Abril,I,10,CAVANCHA,653,Jaiba peluda,"400,000",,0.15,B,BN,CHD
2011,Abril,I,10,CAVANCHA,266,Albacora o pez espada,"1,200,000",,0.80,L,BN,CHD
2011,Abril,I,10,CAVANCHA,266,Albacora o pez espada,"2,000,000",,0.80,L,BN,CHD
2011,Abril,II,50,ANTOFAGASTA,260,Pejerrey de mar,"550,000",,0.02,B,BN,CHD
2011,Abril,II,50,ANTOFAGASTA,214,Bonito,"2,300,000",,0.02,B,BN,CHD
2011,Abril,II,50,ANTOFAGASTA,280,Sargo,"1,600,000",,0.01,B,BN,CHD
2011,Abril,II,50,ANTOFAGASTA,291,Vilagay,"1,850,000",,0.01,B,BN,CHD
2011,Abril,II,50,ANTOFAGASTA,406,Almeja,"200,000",,0.01,B,BN,CHD
2011,Abril,II,56,TALTAL,450,Lapa,"1,270,000",,0.19,B,AM,PP
2011,Abril,II,56,TALTAL,810,Erizo,"160,000",,0.68,B,AM,PP
2011,Abril,II,56,TALTAL,485,Pulpo,"1,500,000",,0.33,B,AM,PP
2011,Abril,II,56,TALTAL,266,Albacora o pez espada,"4,500,000",,0.10,B,AM,PP
2011,Abril,II,56,TALTAL,450,Lapa,"1,250,000",,0.03,B,AM,PP
2011,Abril,II,56,TALTAL,485,Pulpo,"1,500,000",,0.20,B,AM,PP
2011,Abril,II,56,TALTAL,227,Congrio colorado,"3,000,000",,0.05,B,,CHD
2011,Abril,II,60,MEJILLONES,142,Huiro palo,"150,000",50,9.50,O,BN,PP
2011,Abril,II,60,MEJILLONES,226,Cojinoba del norte,"4,000,000",,0.25,B,BN,CHD
2011,Abril,II,60,MEJILLONES,485,Pulpo,"1,700,000",,56.38,O,BN,PP
2011,Abril,II,60,MEJILLONES,260,Pejerrey de mar,"2,000,000",,0.25,B,BN,CHD
2011,Abril,II,60,MEJILLONES,485,Pulpo,"1,700,000",,0.47,B,BN,PP
2011,Abril,II,60,MEJILLONES,653,Jaiba peluda,"280,000",,0.50,B,BN,PP
2011,Abril,II,60,MEJILLONES,141,Chascón o huiro negro,"170,000",50,1.68,O,BN,PP
2011,Abril,II,60,MEJILLONES,226,Cojinoba del norte,"4,800,000",,0.55,B,BN,CHD
2011,Abril,II,60,MEJILLONES,142,Huiro palo,"160,000",50,6.20,O,BN,PP
2011,Abril,II,40,PUNTA ARENAS,141,Chascón o huiro negro,"170,000",50,3.00,O,BN,PP
2011,Abril,II,40,PUNTA ARENAS,142,Huiro palo,"190,000",50,1.50,O,BN,PP
2011,Abril,II,40,PUNTA ARENAS,145,Huiro,"70,000",50,2.50,O,BN,PP
2011,Abril,II,40,PUNTA ARENAS,450,Lapa,"1,200,000",,0.50,B,BN,PP
2011,Abril,II,40,PUNTA ARENAS,485,Pulpo,"1,400,000",,0.10,B,BN,PP
2011,Abril,II,40,PUNTA ARENAS,406,Almeja,"400,000",,0.20,B,BN,CHD
2011,Abril,II,40,PUNTA ARENAS,440,Culengue,"250,000",,0.10,B,BN,CHD
2011,Abril,II,40,PUNTA ARENAS,485,Pulpo,"1,500,000",,0.30,B,BN,PP
2011,Abril,II,40,PUNTA ARENAS,450,Lapa,"1,250,000",,0.18,B,BN,PP
2011,Abril,II,40,PUNTA ARENAS,234,Jurel,"1,000,000",,0.08,B,BN,CHD
2011,Abril,II,40,PUNTA ARENAS,266,Albacora o pez espada,"2,500,000",,0.15,O,BN,CHD
2011,Abril,III,78,HUASCO,450,Lapa,"1,300,000",,0.15,B,BN,CHD
2011,Abril,III,78,HUASCO,640,Jaiba,"350,000",,0.73,B,BN,CHD
2011,Abril,III,78,HUASCO,227,Congrio colorado,"2,200,000",,0.08,B,BN,CHD
2011,Abril,III,78,HUASCO,258,Pejegallo,"1,100,000",,0.01,B,BN,CHD
2011,Abril,III,78,HUASCO,820,Piure,"120,000",,4.50,B,BN,CHD
2011,Abril,III,78,HUASCO,234,Jurel,"1,000,000",,0.06,B,BN,CHD
2011,Abril,III,78,HUASCO,252,Vieja o mulata,"1,100,000",,0.01,B,BN,CHD
2011,Abril,III,78,HUASCO,262,Pejeperro,"1,100,000",,0.00,B,BN,CHD
2011,Abril,III,78,HUASCO,450,Lapa,"1,300,000",,0.69,B,BN,CHD
2011,Abril,III,78,HUASCO,640,Jaiba,"350,000",,1.75,B,BN,CHD
2011,Abril,III,78,HUASCO,820,Piure,"120,000",,5.08,B,BN,CHD
2011,Abril,III,78,HUASCO,234,Jurel,"1,000,000",,0.18,B,BN,CHD
2011,Abril,III,78,HUASCO,234,Jurel,"1,400,000",,5.40,B,BN,PP
2011,Abril,III,78,HUASCO,227,Congrio colorado,"2,300,000",,0.07,B,BN,CHD
2011,Abril,III,78,HUASCO,252,Vieja o mulata,"1,100,000",,0.05,B,BN,CHD
2011,Abril,III,78,HUASCO,229,Congrio negro,"1,100,000",,0.04,B,BN,CHD
2011,Abril,III,78,HUASCO,242,Merluza común,"1,100,000",,0.37,B,BN,CHD
2011,Abril,III,78,HUASCO,282,Sierra,"1,100,000",,0.20,B,BN,CHD
2011,Abril,III,78,HUASCO,231,Dorado de altura,"2,000,000",,0.52,B,BN,CHD
2011,Abril,III,78,HUASCO,262,Pejeperro,"1,100,000",,0.03,B,BN,CHD
2011,Abril,IV,122,COQUIMBO,445,Jibia,"110,000",,6.62,B,BN,PP
2011,Abril,IV,122,COQUIMBO,227,Congrio colorado,"2,000,000",,0.04,B,BN,CHD
2011,Abril,IV,122,COQUIMBO,234,Jurel,"500,000",,0.30,B,BN,CHD
2011,Abril,IV,122,COQUIMBO,282,Sierra,"300,000",,0.04,B,BN,CHD
2011,Abril,IV,122,COQUIMBO,242,Merluza común,"600,000",,0.04,B,BN,CHD
2011,Abril,IV,122,COQUIMBO,288,Canque o toremo,"200,000",,0.01,B,BN,CHD
2011,Abril,IV,122,COQUIMBO,219,Cabinza,"200,000",,0.02,B,BN,CHD
2011,Abril,IV,122,COQUIMBO,445,Jibia,"110,000",,11.22,B,BN,PP
2011,Abril,IV,122,COQUIMBO,207,Apañado,"2,000,000",,0.03,B,BN,CHD
2011,Abril,IV,122,COQUIMBO,273,Rollizo,"1,500,000",,0.02,B,BN,CHD
2011,Abril,IV,122,COQUIMBO,236,Lenguado,"3,500,000",,0.01,B,BN,CHD
2011,Abril,IV,122,COQUIMBO,242,Merluza común,"600,000",,0.10,B,BN,CHD
2011,Abril,IV,122,COQUIMBO,234,Jurel,"500,000",,0.32,B,BN,CHD
2011,Abril,V,190,HORCON,227,Congrio colorado,"3,500,000",,0.06,B,BN,CHD
2011,Abril,V,190,HORCON,229,Congrio negro,"2,000,000",,0.07,B,BN,CHD
2011,Abril,V,190,HORCON,226,Cojinoba del norte,"2,000,000",,0.01,B,BN,CHD
2011,Abril,V,190,HORCON,653,Jaiba peluda,"833,000",,0.03,B,BN,CHD
2011,Abril,V,190,HORCON,652,Jaiba mora,"1,000,000",,0.03,B,BN,CHD
2011,Abril,V,230,SAN ANTONIO,242,Merluza común,"800,000",,0.20,B,BN,CHD
2011,Abril,V,230,SAN ANTONIO,242,Merluza común,"750,000",,0.07,B,BN,CHD
2011,Abril,V,230,SAN ANTONIO,242,Merluza común,"1,000,000",,0.25,B,BN,CHD
2011,Abril,V,230,SAN ANTONIO,242,Merluza común,"1,000,000",,0.04,B,BN,CHD
2011,Abril,VI,246,PICHILEMU,242,Merluza común,"357,142",,1.01,B,BN,CHD
2011,Abril,VI,246,PICHILEMU,450,Lapa,"1,000,000",,0.07,O,BN,CHD
2011,Abril,VI,246,PICHILEMU,655,Jaiba remadora,"400,000",,0.10,B,BN,CHD
2011,Abril,VI,254,BUCALEMU,242,Merluza común,"357,142",,0.53,B,BN,CHD
2011,Abril,VI,254,BUCALEMU,242,Merluza común,"357,142",,0.25,O,BN,CHD
2011,Abril,VI,254,BUCALEMU,110,Cochayuyo,"100,000",50,3.00,O,BN,CHD
2011,Abril,VI,254,BUCALEMU,130,Pelillo,"280,000",50,0.28,O,BN,CHD
2011,Abril,VI,254,BUCALEMU,115,Chasca,"1,000,000",20,0.30,O,BN,CHD
2011,Abril,VIII,310,TOMÉ,227,Congrio colorado,"2,500,000",,0.30,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,229,Congrio negro,"1,000,000",,0.30,,,
2011,Abril,VIII,310,TOMÉ,282,Sierra,"700,000",,0.50,,,
2011,Abril,VIII,310,TOMÉ,242,Merluza común,"430,000",,,L,BN,CHD
2011,Abril,VIII,310,TOMÉ,230,Corvina,"2,000,000",,0.10,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,220,Cabrilla ,"280,000",,0.20,L,BN,CHD
2011,Abril,VIII,310,TOMÉ,406,Almeja,"700,000",,0.50,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,425,Cholga,"1,000,000",,0.60,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,450,Lapa,"1,000,000",,0.30,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,644,Picoroco,"750,000",,1.10,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,465,Navajuela,"500,000",,0.60,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,425,Cholga,"500,000",,0.80,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,640,Jaiba,"700,000",,0.70,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,135,Luga luga,"120,000",50,,B,BN,PP
2011,Abril,VIII,310,TOMÉ,120,Chicorea de mar,"200,000",50,,B,BN,PP
2011,Abril,VIII,310,TOMÉ,227,Congrio colorado,"2,500,000",,0.50,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,229,Congrio negro,"1,000,000",,0.40,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,282,Sierra,"700,000",,1.00,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,242,Merluza común,"430,000",,,L,BN,CHD
2011,Abril,VIII,310,TOMÉ,230,Corvina,"2,000,000",,,L,BN,CHD
2011,Abril,VIII,310,TOMÉ,220,Cabrilla ,"280,000",,0.20,L,BN,CHD
2011,Abril,VIII,310,TOMÉ,406,Almeja,"700,000",,0.50,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,425,Cholga,"1,000,000",,0.30,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,450,Lapa,"1,000,000",,0.50,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,644,Picoroco,"750,000",,0.90,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,465,Navajuela,"500,000",,0.80,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,820,Piure,"500,000",,1.60,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,640,Jaiba,"700,000",,0.40,B,BN,CHD
2011,Abril,VIII,310,TOMÉ,135,Luga luga,"120,000",,,B,BN,PP
2011,Abril,VIII,310,TOMÉ,120,Chicorea de mar,"200,000",,,B,BN,PP
2011,Abril,VIII,350,LO ROJAS,655,Jaiba remadora,"450,000",,0.95,B - L,BN ,CHD
2011,Abril,VIII,350,LO ROJAS,260,Pejerrey de mar,"830,000",,0.86,B - L,BN ,CHD
2011,Abril,VIII,350,LO ROJAS,227,Congrio colorado,"2,380,000",,0.32,B,BN,CHD
2011,Abril,VIII,350,LO ROJAS,229,Congrio negro,"1,890,000",,0.34,B,BN,CHD
